speaker,content
荒巻,まあ、内とていつそういう災いに見舞われんとも限りませんが。
茅葺,そうですね。ところで、難民の動きについて、何か具体的な情報は得られましたか？
荒巻,はい。総理はハブ電脳と言うのをご存知ですか？
茅葺,いいえ。
荒巻,少佐、説明を。
草薙,総理、有線してもよろしいですか？
茅葺,ええ。
草薙,ネットワークには元来、ハブ、中枢と言う概念は存在しない物でした。しかし昨今、ネットワーク上で孤立した意思を、あるホストが方向性を定義付け、自らの電脳へ招き入れる事である種の共同体を築くと言った現象が見られる様になりました。今迄はそれが、小さな宗教集団やカリスマアーティストを中心にしたコミューン※1と言った程度の物だった訳ですが、どうやら難民の中に彼等を懐柔し、滞留させておけるだけの能力を持った者が出現した。それが長崎流入の原因だと思われます。
茅葺,それは一人の、所謂指導者の様な存在なのですか？
草薙,常識的には一人とは考えにくい。一概には言えませんが、一人の電脳に300万の意思を、同時に共感させるだけの能力があるとは思えません。ですが指導者の様な存在かと言われれば、そういった存在であると言えます。
茅葺,成る程。その様な人物の出現は、政府にとって一番の脅威となります。引き続き警戒してください。
草薙,分かりました。
茅葺,私は、難民特別措置法を廃案にする事で難民利権を押さえ込み、税制問題から解決してゆこうと考えていたのですが。
荒巻,その辺を上手く利用した政敵がいたと言う事でしょう。余りお気になさるな。
茅葺,はあ・・・実はもう一つ調べて頂きたい事があるのですが。
荒巻,何でしょう？
茅葺,日米安保に絡み、国防族議員の中に旧大日本技研と癒着している者が居る様なのです。
荒巻,む・・・？
茅葺,私は今回の安保は、世界で唯一放射能除去技術を有する我が国が、核の抑止力に任せてきた米帝と対等、或いはそれ以上の立場になる事に意味があると考えています。それが叶わぬ場合は、今回の安保は延期しても構わないと思っている・・・ですが、一部の議員や企業がそういった理念等お構い無しに、そんな事をしていてはいつ迄経ってもこの国の自立はありえない。
荒巻,その情報は何処から？
茅葺,外務省のある筋から。
荒巻,では、早急に金の流れを洗ってみる事にしましょう。只、この件、総理の個人的利益と政治的理念どちらから出された指示と取ればよろしいですかな？
茅葺,言う迄もありません。
荒巻,分かりました。
茅葺,はあ・・・
草薙,もっと早く気付くべきだったわ。
荒巻,ん？
草薙,茅葺総理って、課長の好みのタイプその物よね。
荒巻,なんだ、今頃気付いたのか？
草薙,課長には負けるわ。総理の言ってた国防族議員って、高倉官房長官の事でしょ？
荒巻,恐らくな。
草薙,彼の目的が単に賄賂の授受だけにあるとは思えないけど。高倉って親米にして親保守だったわよね？
荒巻,うむ。未だ米帝妄信主義を捨て切れん軍産複合の最古参だ。彼にしてみれば、一度は大戦終結によりその商品価値の無くなった放射能除去技術を、米帝と再び組む事で他国への新たな抑止力とし、その商品価値を上げる。それで贈収賄は成立し、いたずらに軍備を拡張しなくとも保守派のメンツも保てると言う寸法だ。
草薙,茅葺総理の唱える自立・協調路線とは大きく掛け違えてるけど。彼、内丁のトップでもある訳よね？それにゴーダには旧大日本技研で日本の奇跡をプロデュースしていた経歴があった。難民のテロ誘発に日米安保、そして核・・・彼女の復讐、乗ってみる価値ありそうね。
高倉,待ちくたびれたよ、茅葺総理。
茅葺,すぐに行きます。
茅葺,はあ・・・
アズマ,先輩。
トグサ,ん？何だアズマ。
アズマ,俺達招集かけられて無いんすけど、参加しなくていいんすかね？
トグサ,個別主義者達の内偵はどうした？
アズマ,奴等は難民よりも動きが無いんで、つまんないかなあ、なんて思ったりして、へへへ。
トグサ,馬鹿野郎！つまんないって何だ！？それが仕事だろ！？全く・・・十年早いっての！
バトー,あの頃はユーラシアの覇権をかけた不毛な大戦が漸く終結したばかりだったからな。
イシカワ,俺もあの時期何度か半島に潜ったが、随分と近代化が進んでいたよ。
トグサ,もう始めてた？
バトー,まだだ。お前を待ちながらのウォーミングアップ中。
イシカワ,そろそろ始めるか。
トグサ,帰国早々の過分な労動、痛み入りますね。
ボーマ,よっ。
トグサ,サンキュ。
イシカワ,4回目の大戦を経て各国が疲弊しきっていた2024年、米帝が大戦終結を期に内戦の続く半島に国連軍派兵を呼びかけたのが自衛軍派遣の直接の切っ掛けだった訳だが。
バトー,実の所は再び世界の覇権を取り戻すべく復活をかけた米帝が、北半島に眠るウラン鉱脈の採掘権を、統一政府に取り付ける為の材料に使われたってのが真相だったんだろ？
イシカワ,それもある。だがそういった思惑が透けて見えていたにも関わらず、戦争特需に沸いていた日本が国連にノーと言える筈も無く、二つの大戦を経て尚、根室での奪還戦以外には実戦を避けてこられた自衛軍の、これが初の試練となった訳だ。
